car_id,source_count,total_rows_in_sources,in_y_train,in_X_base
81017c60-3364-4ad6-aee7-b2909a684327,1,4,True,False
8112533b-243f-4337-b335-33d729f16e64,1,6,True,False
811ebeab-117b-46b7-8fb1-27b70e5ee902,1,4,True,False
8129da87-c0fc-4201-a676-80cd8c368c41,1,6,True,False
81414ce5-66be-47cb-8338-678e5bd1454f,1,7,True,False
8154edf9-bd89-4117-96aa-a2c4a75f93de,1,9,True,False
81580dcf-909f-4412-a323-c621a46253d4,1,5,True,False
815a0e2a-90ea-487b-bf57-ef285a710173,1,1,True,False
81802e0e-2584-4dc9-8de5-e11aaddf1943,1,1,True,False
819341c1-75d8-479f-889e-84ef5d73fd21,1,8,True,False
81a0060f-c71f-4012-857e-6e5c9a34c56a,1,2,True,False
81b1cf7e-c3d1-4fc5-9f00-077afbcece45,1,10,True,False
81ce6f9e-0579-4696-b385-f5fbbaedc8fd,1,9,True,False
81ce981d-7649-4f83-b2ea-1ae327d29013,1,7,True,False
81d22f55-3342-4da2-93ac-f5bb3d866d7c,1,11,True,False
81d40e6c-e5ad-4ce3-b11a-7ccafc3a7d2e,1,1,True,False
81ee01b1-4b88-472e-942f-43fff61eaf33,1,1,True,False
81f05c9f-4b63-4392-a376-5fd79c6c8e85,1,3,True,False
81f4a47c-a5a3-4ddc-ba6b-38d25f0cd5b9,1,4,True,False
81f7b04f-3f77-483f-8ee4-d6e502fb00c2,1,5,True,False
81ff8da2-e26a-4e2f-84ae-a7c79a833c63,1,4,True,False
820fa237-bbd3-41b4-8cff-f5ed01d37eed,1,4,True,False
82101487-e499-4b2a-8ba6-1b115240e6c7,1,10,True,False
8218820c-d412-4460-a3f6-7057c2e0a3d9,1,4,True,False
8218a242-9ed5-447a-a46a-e256d367d824,1,9,True,False
821f152d-bf02-47c4-b57e-bfe7368649e8,1,3,True,False
822eef46-758e-4e16-af00-dfc8cec3a931,1,10,True,False
82387da1-10a6-4758-b548-410d9261bb9f,1,8,True,False
823e1787-c69b-4e52-9720-94694ee21869,1,3,True,False
82415d3a-fd6c-4c60-960f-050dfcb1fc57,1,7,True,False
825568ea-4df2-4a6b-ad2e-b072f7617073,1,1,True,False
825a81fa-3c77-460c-90af-77959bc0182d,1,3,True,False
825c8bca-7c0c-42cd-b12c-7b5d9df23ee3,1,4,True,False
8264d5af-d00f-479c-bdfd-1c6267785dfb,1,5,True,False
8277b86c-ba01-4e4e-b59b-c3e786137b3a,1,8,True,False
827ed190-80b3-42d9-aea9-52e665c33c71,1,8,True,False
8281b9be-b767-4062-a37c-0a1f3f44da57,1,1,True,False
82841f07-7b2c-460b-9664-3c85e7437fe1,1,6,True,False
82853ba0-0084-4eb1-ae94-6c6cfe9717f6,1,9,True,False
82868541-b4c0-4448-b4c6-4596d68b0782,1,6,True,False
82914575-1a54-417f-a5a7-5800ecf5314f,1,1,True,False
82b40f37-e289-4566-959d-9d12be04d11c,1,5,True,False
82b97367-a3ea-4181-be8f-18e53ceaf752,1,3,True,False
82d2f7e2-70e1-4b55-898d-8e88a25dffd2,1,1,True,False
82d46688-8f11-418a-9696-a2939f37d2f6,1,10,True,False
82d6fb2f-f47a-490c-ba05-485c15d021ea,1,8,True,False
82d8115b-361f-4c89-a117-747ca0312d9e,1,10,True,False
82edd5e1-9fcc-4e1e-9cd1-690a1ee02dcf,1,11,True,False
82eea3ea-0bc3-4ba2-b77e-f877a9291330,1,1,True,False
82f07d56-c582-4eb6-96f3-f292cfef4872,1,5,True,False
82f46961-d564-479d-8347-03ba803c538a,1,5,True,False
82f48ec1-7b05-4808-88fc-9baee07e7914,1,6,True,False
82fa2988-af99-42c7-b948-f1a90b377275,1,9,True,False
8303344b-afff-498b-a862-bece3e0acf9d,1,11,True,False
8318f5ee-9656-435d-94e3-9ce58f4fcd96,1,1,True,False
832cb789-4e22-4c5a-a5ea-9aad82b94920,1,3,True,False
833c33a5-da8a-455f-9fa2-2fdfe1615f7b,1,8,True,False
834fb3ff-852b-47c3-9ff9-e9fc1b5401e8,1,4,True,False
835ccba2-0f83-4d1a-ae4c-f6bb7d4e6267,1,8,True,False
8365f6cc-c017-435c-898c-85713ddd06a2,1,9,True,False
8372b835-765e-48e7-be00-e6d610da5e27,1,1,True,False
83734b5f-ff4c-4a19-a92b-b6451cb93ac4,1,1,True,False
838213b6-059b-4f69-ba71-a493147f84cd,1,11,True,False
83824d03-7009-4b96-8ec0-e8989206f5ed,1,6,True,False
8382a370-71dc-4cc5-8ee1-e5afdea0c5de,1,5,True,False
83861505-6b11-4a5c-abc9-a2e91c8fb298,1,5,True,False
8388ca81-4b33-4631-bf14-456c7fb26101,1,1,True,False
8389d214-adfc-4bfa-99d4-83cb1a9626bf,1,1,True,False
8398b711-aa0f-473a-bdbb-a28e6c4dab09,1,3,True,False
83a1b31e-f3a1-4eaa-a23e-dc315d18f147,1,8,True,False
83a3a56c-6f07-4a00-8cdd-6218f35e8a61,1,2,True,False
83a5303f-8c07-4da7-9ee6-85c7134334ec,1,3,True,False
83a71f17-758a-4019-8303-aa62e97d21a9,1,4,True,False
83b08743-0a9c-42cc-ace3-b517132fa735,1,7,True,False
83b14e9a-c3ea-46db-957a-bfcb5ce8469b,1,9,True,False
83b6bf25-ebf5-4cb8-bfe0-c9ab29b1dae2,1,6,True,False
83c25b6d-a9d4-46d2-bcf3-280af1898163,1,8,True,False
83c5a202-e81d-45f2-9713-b3cbb858fd9a,1,10,True,False
83c709ab-a5d3-459b-980e-1ae2214db841,1,2,True,False
83c792e3-e4e6-4c53-8e5e-c61de041612b,1,9,True,False
83cc1261-10a0-4d0b-bc37-9417cf01f940,1,1,True,False
83cddf77-b199-408e-84fa-dd8ce769d486,1,4,True,False
83cef03b-3749-4329-992a-a3558d78760d,1,8,True,False
83d425bc-9afd-4112-a463-8bd32f0cb826,1,1,True,False
83d4ac09-7937-4be2-abcf-74553d4847bf,1,4,True,False
83d77b54-9dbf-4a2b-95fa-5ce2cfe7e476,1,5,True,False
83d7ec73-3149-49ca-87e7-cbf9f3d0cd82,1,1,True,False
83e47907-1534-4aec-8652-48a02ad89874,1,2,True,False
83f3eecb-a50b-4d4c-92f9-491fa03a1160,1,7,True,False
83fed2de-ffd8-419d-b5c9-72522a2eb685,1,3,True,False
8401ec4d-d12d-4b29-9f49-bcd7ea1643e2,1,8,True,False
84162ff8-5cbb-4665-b375-8147e48e8a28,1,3,True,False
841ad126-09a3-41e3-9a5d-2049e7fda240,1,8,True,False
841fd7f3-479c-4c8a-aa34-743354c69901,1,7,True,False
842273b5-32a8-49c3-945f-8badedd0a49a,1,8,True,False
843ee9d8-b88e-480f-8114-08c28caf5e11,1,8,True,False
844891ab-3f19-4416-a440-d20cd14bb966,1,8,True,False
8451cd4b-5b17-4586-8f7b-9ce14485d08f,1,7,True,False
8453589a-3d3c-4592-9a2a-e745416dabe7,1,5,True,False
8461d05e-b22b-458a-a24a-13a73d2bed4f,1,1,True,False
847bb36f-0322-405d-84a2-b7b444871b03,1,3,True,False
8480d99c-92de-49ef-8076-4f7e1b21616c,1,11,True,False
84815f20-a070-4574-b82e-7b00f53395f5,1,6,True,False
848c6596-4638-4133-985a-e4ff88b6bcae,1,4,True,False
849665da-eb4e-43c2-a919-bc7edc434025,1,9,True,False
84982957-a5aa-4ade-92e0-3599a59f0bf0,1,11,True,False
84a5c1c0-5a4a-46fb-9538-c62f090bbd16,1,7,True,False
84a6e580-d195-4743-8f55-2b19b50ff044,1,6,True,False
84ab9a85-fc64-4d9c-9972-6b18c3ce0d6a,1,11,True,False
84aec065-f5e7-4853-b3bd-f322c9b00673,1,6,True,False
84b2ec3c-8fcd-4850-9b80-34ab9ee6812b,1,3,True,False
84b5feb6-c0c6-4ced-8545-dbf7c37630ff,1,1,True,False
84b84f88-2b6d-4e7e-a268-6a2837682c3b,1,8,True,False
84bb1c98-df0f-43da-b5dc-693a34897242,1,8,True,False
84bf8a7c-f162-4ee2-87fb-2fc8f68fb308,1,1,True,False
84c2e67b-dc04-4b48-98b9-027f7a6b3add,1,3,True,False
84c7db88-80de-4682-9fa2-309f29b308ab,1,2,True,False
84c8b34b-348d-4dbf-9707-3c41eb3172f8,1,1,True,False
84cf1597-5963-4998-9d00-ea506e5307c6,1,1,True,False
84dd6169-3584-4a89-adb5-2c12b7c99520,1,8,True,False
84e8ae05-dfd3-4f54-8f7a-736d2276d51a,1,8,True,False
84f1cea8-930b-4ca3-857e-19735e323da2,1,9,True,False
84f6db01-1a8a-4b28-bbc4-d9933281cf7e,1,1,True,False
84fb22f0-e159-49e3-af9d-e4870658ca82,1,11,True,False
84fba25e-f663-4e4c-b373-3089170b2601,1,1,True,False
84fe0c07-a82a-4298-bd7c-e7d48f173c00,1,7,True,False
85041271-4462-460d-a5f8-19da30eaa8e7,1,1,True,False
8505c00c-1816-4cde-afca-bec2f827cc16,1,7,True,False
850808ce-df27-4716-978e-13e768e457f4,1,4,True,False
850b3678-0e59-4fa7-acbd-69844d320987,1,11,True,False
850ca815-143b-4b50-8d55-d2326370017f,1,4,True,False
8515db96-4d07-4f69-806a-c37427b82d81,1,1,True,False
851b4c13-33c2-4994-95cc-099dcb95ff9e,1,6,True,False
8520180a-8b1a-413f-8865-60969b0810e0,1,10,True,False
85356769-9239-48d6-9c83-a918b7a8e66f,1,1,True,False
853ad197-e0e3-4b03-85b3-1729f1d72d31,1,6,True,False
853da3ef-c3ae-451e-91a3-8daa5abda55b,1,9,True,False
8549f9b4-f3dd-4551-a2f3-ade10528dc0d,1,4,True,False
854b05ee-f7ca-42a1-b24a-c85293494cf1,1,6,True,False
8558032d-7c1c-4fcc-84a1-0994915243e1,1,11,True,False
855d33d0-7b42-4d96-983d-901dc2e211c1,1,2,True,False
855e46f2-5f07-4d50-9568-efcf8585040d,1,9,True,False
85611646-b4cd-4a42-9abb-5f259a8ef08a,1,11,True,False
8561f338-aef3-432e-ae06-b705c8645be9,1,4,True,False
8597c2b6-b5bf-4392-8aa3-c4c5fbd16fed,1,5,True,False
85a826ae-dfbd-4dfc-ace3-6da73475daf4,1,1,True,False
85b246cd-5aa1-4e94-9aff-7f8e1d80b9b3,1,7,True,False
85b3f52e-1c10-4cce-8e9a-c29c943be99a,1,3,True,False
85e1f5c2-4394-42c1-a078-568cfdef1d69,1,1,True,False
85e206df-9efe-4247-9ae2-d071ded6fd8d,1,6,True,False
85e367a2-0f77-4ea9-90c4-8339e7389b66,1,8,True,False
85e3bc73-0ec2-45f3-a9e5-46e0be87d49e,1,9,True,False
85f07d8a-113b-44ca-8028-be6884c162d8,1,9,True,False
86070fb1-7c20-4bf3-bb7c-d3c4e229e017,1,3,True,False
861075c6-87c8-4d7e-afc6-3c199e805d20,1,11,True,False
8623500f-72ba-401a-8db9-9c7fa972d46f,1,4,True,False
862b31bd-3c4c-46ef-84bd-80469b67ca6c,1,7,True,False
8632fa19-3021-4143-b14b-f80a94b78a2f,1,2,True,False
8636280b-587a-4bb1-b25b-cbc1f75785ce,1,10,True,False
863b7cbe-2217-4f4d-a0ab-a446a7f69538,1,3,True,False
863c32ff-8a29-4297-85a0-809ad84b3306,1,11,True,False
864080da-c383-49e0-acad-53513fb5dcca,1,10,True,False
864565f0-660d-4255-adaf-ebcade139a6c,1,4,True,False
864681b8-faac-4b19-986e-ee905a4ec38d,1,6,True,False
86479b7a-a1e9-4fed-bcf7-875860e2425f,1,4,True,False
864c851a-9a1a-41ad-aafe-841c8df75060,1,10,True,False
865606ae-6c1a-45da-952b-fa26204869ca,1,8,True,False
8663c40a-a26e-4361-bd80-78b5475a1300,1,3,True,False
866af2a2-7592-4eba-8b8b-08893f9527a6,1,1,True,False
866b1436-82f9-4ae7-b290-597c2bb3a848,1,6,True,False
866fd320-02c7-4797-9f60-3248b87fe7a7,1,7,True,False
8674e8ab-8191-4079-a231-ea70b8e3d29e,1,11,True,False
86778b62-abc3-42aa-bf29-676b2a7cb984,1,2,True,False
8677e990-9045-45b8-88ab-5bdf966e4f5a,1,5,True,False
867beae8-46d2-420a-994b-3a4131266f8c,1,1,True,False
867e9b91-0333-4046-87a6-4f0fe635f02b,1,5,True,False
868c1bd7-d706-47cf-bd7a-5b1f60372d7c,1,3,True,False
869a68a2-df21-4508-8e20-d2f0d0bd740d,1,4,True,False
86a04176-d1c2-43a1-a902-498e7b40331f,1,8,True,False
86a6eb8c-fcc6-452e-9293-1986364437ab,1,6,True,False
86ae95a5-05d4-4a85-83e4-d7e458796e5b,1,5,True,False
86b1aaf5-1ee2-40be-9595-654440c3ebf6,1,1,True,False
86bb06a4-85e8-492c-87f4-aedd77d808d8,1,11,True,False
86c00343-0053-4fa4-8ef6-cac45f733e2c,1,4,True,False
86c01a5c-16e8-46fc-9af9-60ea451c9a66,1,7,True,False
86c1eccc-bada-450f-b4ec-038a0a23b982,1,1,True,False
86c940ec-0911-402d-baeb-0c78cadf3658,1,8,True,False
86c9e1f5-36c9-4efa-ba52-7690a3b6389c,1,8,True,False
86da2c0a-0a85-476f-b932-494fdaa7727d,1,2,True,False
86e9b7f2-b556-488c-85c8-24c9aa589314,1,4,True,False
86ed7378-e3a6-4091-99ec-3e7d91e6af6d,1,5,True,False
86ee5b53-45da-4688-82ab-e0c85c6682d9,1,11,True,False
86efded8-7165-4d98-ad54-1125aa7a9c69,1,2,True,False
86ff3003-f073-4d03-a497-ec756d1c7b22,1,10,True,False
87007e86-430b-498b-bb7e-8aaedc682526,1,3,True,False
8702eee3-118b-444c-b31a-acdb50a19a43,1,3,True,False
870c74b6-dcb8-467f-9118-9c21e0518345,1,5,True,False
870ec1f0-b4c8-420d-a7a5-2b4a478ca6dc,1,10,True,False
8713efe6-f805-44cd-b9ea-24e78d1f3f46,1,5,True,False
872d92ac-41b1-4c2b-a294-889a35a60cc3,1,10,True,False
8734d65f-3e33-4556-a8f4-5bae73fc87de,1,1,True,False
873c11d0-571e-44c3-8919-1b85d747479e,1,4,True,False
873c8bb9-9cc2-4291-af46-2b2b12bb7749,1,4,True,False
8741ed51-9d03-4ac3-bf84-eeae02f10939,1,3,True,False
87465604-b463-43bc-afac-6c724428451a,1,9,True,False
87675868-b7b6-4d12-abd8-46d39538c30b,1,4,True,False
876d8ffc-c9ef-4bc2-b7b4-341c0a33635c,1,2,True,False
87767ddb-1eaa-4e71-b662-78c2e8b031c6,1,11,True,False
8787ef80-67dd-4600-a287-3abe0e2ae75d,1,1,True,False
878b14a0-01eb-4f73-ac69-711fdb28fccf,1,3,True,False
878b81a4-49b5-4d1d-b0c4-d00678d803bc,1,7,True,False
878ec41e-ca74-4093-a298-771c88b94dbd,1,1,True,False
878f8dfa-4557-4144-a825-a20467b4dce9,1,7,True,False
87960f08-4cdc-414b-874a-c46420b7ae31,1,2,True,False
87964df1-53c9-4593-a1aa-f672e3be7ea0,1,5,True,False
87a0f397-eafc-494d-8aca-1c6110cc1c4a,1,7,True,False
87a37d4f-8b11-4f3b-bb6a-332e9d74af23,1,2,True,False
87ac9250-e3f9-40ee-b535-a11fcecb6b8b,1,10,True,False
87b0b832-3c05-4e55-9fc7-a4a631b4f285,1,2,True,False
87b79a10-598d-4ef2-a59f-0bee0f98abc0,1,5,True,False
87b817eb-93b2-4f0c-a746-f03a8f9dbd3f,1,10,True,False
87bcde61-3256-441f-b237-fff208f4cfd3,1,5,True,False
87bd775f-4721-4c91-b05c-5d3c6d67c512,1,8,True,False
87cb5ce6-4108-43f9-bac4-ccede62af2a5,1,1,True,False
87cc124e-7589-47de-a1aa-ebcd1042d73e,1,3,True,False
87d47643-435d-4749-b29a-3bc96e8bdbf0,1,5,True,False
87d88e84-80fc-4e45-a20d-7339632c971e,1,4,True,False
87df65bf-5a7c-4dc3-a300-ba77ce151e0d,1,1,True,False
87e48c1d-9959-4f6d-a26a-dd3d518d836d,1,2,True,False
87f66066-b823-43a9-b6d6-7a23941fb62e,1,5,True,False
87f903b6-e852-4863-8edb-2ae05a149d6d,1,2,True,False
88010fc6-ff29-4d06-81f7-1d5ab58bef3c,1,8,True,False
8812d7de-4133-4eb4-baae-c26e4ca5335d,1,1,True,False
881e8bca-f590-499b-99f5-5de2e0de2a07,1,9,True,False
881fa96b-2676-4a79-8374-745b8942c2f1,1,3,True,False
8833b875-54b6-4ff7-b31a-a91debb33c8a,1,5,True,False
883aa4c7-9b29-457b-8b71-9ef9ee935d05,1,10,True,False
883f682f-bb84-4340-b170-eb52260c6036,1,9,True,False
884097c1-238a-424a-8451-a4ca30375c80,1,1,True,False
88418cf3-9273-4950-8b13-c367a354db19,1,11,True,False
884f7212-b341-4c5c-b8ab-f3471daef696,1,7,True,False
8860f232-e863-4af5-aec4-42bd717ea263,1,11,True,False
8867e670-2733-4355-ad0a-be13ef67d2e3,1,5,True,False
886d2952-9fca-4268-aeff-3270a46d722f,1,8,True,False
887dbeb2-551e-4045-9341-e5764de8f3c8,1,4,True,False
888281e6-5e6a-4c26-97ce-149f585bbed9,1,4,True,False
88890443-a9d4-45be-a631-65ab66029165,1,9,True,False
888b609b-d1db-4081-af72-572a10e35de9,1,8,True,False
888cead2-921a-4572-b374-b9279aa46829,1,2,True,False
888f3488-5354-4190-a0b6-a9863f750c62,1,10,True,False
8898b09c-5b20-4e1d-990f-407f68ae1ca6,1,1,True,False
88ca9159-8296-486d-b748-83653366ea13,1,10,True,False
88d4eb5f-c78e-49a2-b814-533460d6c010,1,1,True,False
88db1855-1110-459c-88d6-4d4eaf17f460,1,8,True,False
88dc0c40-b473-4cfb-8733-2f9ebdd332ac,1,9,True,False
88de11ee-d19d-4997-82fa-d3e6d5595006,1,1,True,False
88e1db39-6335-4f0c-a686-e4a7926918a1,1,4,True,False
88e8fa80-c93d-4016-963e-340d75298b97,1,7,True,False
88f10d00-e5e7-45a5-9a16-68409964a11d,1,7,True,False
88f2956b-8521-422c-b408-7ff4a63823fb,1,1,True,False
88f387a0-45d1-4dc6-992b-0c7585c20aef,1,8,True,False
88f4b9d7-ccc6-4fd5-a374-067788bf448a,1,7,True,False
88f50cd1-a1fa-4b6a-a113-9edb6968044a,1,5,True,False
88f7668e-8e73-419f-94c8-00aaf5f8743a,1,9,True,False
88fa530a-1537-4e13-b952-377400bba481,1,3,True,False
88fb3195-1810-455a-9187-589c195852c9,1,7,True,False
891176b8-2e26-48ec-aecd-74b7933d36a3,1,7,True,False
891245bf-05cb-4ebb-bad5-cad4a9f535e2,1,5,True,False
891346b5-544a-4a3f-bacf-8d67ae7be635,1,1,True,False
89135c5c-7729-498a-81b2-8edad1381514,1,1,True,False
891afe7e-e762-4ec0-9558-7ebf4899d885,1,6,True,False
89234f23-9772-4194-b619-043207a2ac2c,1,2,True,False
8935a0db-dd80-4cab-b6d5-01f48c67f37c,1,6,True,False
89370849-cc5e-4c6e-ae41-386f40aad94e,1,10,True,False
893969fb-ba0d-4ff9-bc73-5c03e3a25fe3,1,10,True,False
8941980b-311a-4755-9463-a84f7219fb1b,1,8,True,False
8943311b-8663-47fd-85b3-9366c7cca413,1,5,True,False
89436726-fa06-4b89-98c2-f03fedda245a,1,8,True,False
8945d2d4-488a-45b7-91a7-804917fa6b06,1,5,True,False
89464d37-8a9a-4ee5-ac59-2b7ba6115341,1,4,True,False
894aa1bb-046c-4718-a0df-9d95e794610e,1,11,True,False
894b5e5a-7d38-4ea8-8ba0-a19eaa3405f4,1,11,True,False
89534740-632f-4fbb-bd6d-f50d47dd5567,1,9,True,False
895daeb8-77bb-4758-9db3-f4b959ae0a69,1,1,True,False
8966b7e8-aa7c-4711-ad37-2490c2b6b01b,1,6,True,False
89732702-1694-4615-9745-39092cf6f378,1,3,True,False
898032e5-79fc-43c4-865b-568043c307b2,1,3,True,False
898360b0-e239-4287-bc1f-60cdfc816049,1,1,True,False
89853ac2-8789-41d1-9d63-1444888bf9b7,1,11,True,False
8990d73f-5c83-4c7e-af66-f718d08b0471,1,9,True,False
8991f1d6-9ab8-490c-b2db-877bec7af0c8,1,1,True,False
89957887-8351-4428-b531-286b3959ec53,1,1,True,False
89a753cb-f8a9-42f5-8505-0a7c4742ad1f,1,10,True,False
89a9a248-3591-48fc-a05f-1ceedf216070,1,4,True,False
89b17c97-659e-47be-836a-25aea16339d2,1,6,True,False
89b7ac2d-e945-4b00-9a25-47c11b99c342,1,10,True,False
89bb6489-75c7-4799-b45c-b8445bc93cc3,1,11,True,False
89bf4688-9c57-47b8-b73e-861d92a41291,1,5,True,False
89bf4cf9-1e9a-4948-bae3-5fa9f9f6485e,1,6,True,False
89c05e1d-bc3e-4493-aa96-020bfdf67812,1,2,True,False
89c3737a-c276-4bbb-9481-7e29cfb17171,1,4,True,False
89d1b425-a3e7-4c21-ae97-2ac120e2149e,1,7,True,False
89d85597-f82e-41f8-9cc6-776868ba8317,1,5,True,False
89f48147-5db1-4e02-8377-94cfb48cf728,1,7,True,False
89fee07d-e674-4bb1-a29f-bb3876e4a128,1,11,True,False
8a07edc7-e153-4131-8951-da2423514c7e,1,4,True,False
8a0bcfcc-cbe0-4754-a714-9d819f6edd5b,1,1,True,False
8a1d2cd6-f23f-40e0-acec-a4ca7bc9984a,1,7,True,False
8a3ae683-b5bb-4321-b0cc-3a615b42f3ff,1,4,True,False
8a4d5ee8-83fa-4452-a939-6d0d9902a3d0,1,8,True,False
8a4eafea-84a7-4b03-b854-8a4a1064955c,1,4,True,False
8a55d1f2-643a-42da-9a95-5cd9785228ec,1,6,True,False
8a6ecc09-f60a-4e69-918a-346d6c950848,1,7,True,False
8a7f3d6d-d0eb-43d1-9206-46e015bf7cc0,1,7,True,False
8a83f3f9-c621-459c-9692-4d5783df2087,1,7,True,False
8a89f7e7-7dbc-412a-b076-0e8c0bfd733c,1,6,True,False
8a9e229e-b405-4db3-8226-928c03e5b983,1,4,True,False
8aa207b8-c13e-4a54-82db-4ffb23d6f23a,1,9,True,False
8aafbbd0-6bc5-4134-8ca8-bec02cc81f8b,1,4,True,False
8ab6b1a3-cf85-4bdc-a90d-a4373ac27a1e,1,4,True,False
8ac6fcd8-c17d-4b66-a96c-928b59cf18f4,1,8,True,False
8acbd645-eda6-4718-8aa1-f18aef7e0b47,1,8,True,False
8ad39f91-137c-4c08-85cb-6df15f9f1c89,1,11,True,False
8ad8f46e-4c0a-459c-8632-88c30f727b55,1,1,True,False
8ae6ac26-4839-416a-a9ba-736826c56640,1,9,True,False
8aee17d2-3811-4188-b408-ab4e2a93b8e4,1,4,True,False
8af29e0e-b7dd-4fa0-949c-45ba69386306,1,3,True,False
8af31e01-d960-4963-98c6-e31d616f0127,1,2,True,False
8b010388-f69f-4759-960f-7a406dfbd20d,1,5,True,False
8b056fc6-b7d2-49d8-8a89-e2b5887e421f,1,10,True,False
8b12a7ba-f72a-47aa-a6f7-e10c8751e97e,1,11,True,False
8b1d4716-2131-440f-b9df-851911d0a920,1,2,True,False
8b2330d9-79c6-4749-a4f5-b0f0fe72191a,1,4,True,False
8b263420-b787-436b-9e9b-18eb2c693d98,1,3,True,False
8b329ddb-4ece-47ff-9b56-d711b4cafc32,1,8,True,False
8b4b8781-e003-479c-8d5a-27f05fb429ac,1,2,True,False
8b549a6b-c33c-4bb6-979a-6913cbd55860,1,8,True,False
8b576813-092f-4dc6-8a94-60acff860ed2,1,7,True,False
8b5e65b8-e22d-4011-8cde-b8d9776d54e6,1,9,True,False
8b6b80a0-cf92-43f3-8fd1-7767a8178940,1,9,True,False
8b74bd32-5552-4fa4-81a8-56efacb8d3f3,1,1,True,False
8b78ba8e-7129-4196-9958-6c5220ade939,1,5,True,False
8b8e0acd-1405-40af-bc7f-892ab586ba3c,1,9,True,False
8b8e553c-59c2-4239-871d-275b7ed031a5,1,4,True,False
8b91f271-c972-4300-96b1-881d065f61d7,1,7,True,False
8b97b522-b2d8-4311-a5c2-660cfbba4044,1,3,True,False
8b9de182-7827-49a9-8925-91a233c4b7e9,1,3,True,False
8ba70d39-6362-4286-afe1-06fce1ee5d6a,1,5,True,False
8bb54a90-bf16-4d93-bb8d-0169c786a6e9,1,7,True,False
8bccf07f-eb0b-4fd1-9a8f-f37856dc1a58,1,10,True,False
8bcd5e4a-0c7e-44e9-92d7-bfce594a29c5,1,8,True,False
8bcf2761-d8ab-4ce9-8ab7-a295a7a3a978,1,5,True,False
8be0686d-7dda-4c06-840d-1b458de61d1c,1,8,True,False
8be569f0-8e33-436d-9cdd-dff3a2607c78,1,8,True,False
8be88760-b721-4bd5-a8d6-02d2e79736cf,1,9,True,False
8bec4655-fd86-4d17-9237-8a153d649f20,1,5,True,False
8bf53f2b-8e06-4b96-9697-cfb27a16c7a3,1,5,True,False
8bf7c84d-f4d1-463d-908d-3165f19b0e51,1,5,True,False
8c09b2e4-cf2d-4fa7-b8a7-2639929c942a,1,4,True,False
8c0c4607-b69e-45af-a24a-692db96cd09c,1,11,True,False
8c109202-08df-4c7d-8205-8b922dc26511,1,1,True,False
8c185960-95a9-4517-919f-2ef1b7bf09b4,1,10,True,False
8c198c0b-5067-4de1-a358-b1e40e0f8bc3,1,7,True,False
8c1d6227-4693-4e20-8c6a-418a6edb7116,1,5,True,False
8c1dbb06-4db7-4c62-95f4-d04b93af47b3,1,9,True,False
8c1e1876-8684-4087-a6b1-c242b6c00817,1,4,True,False
8c2c3f4b-5431-4e99-bbb9-141f1901327c,1,3,True,False
8c31663e-f856-41c2-bd09-bac26638d4e9,1,3,True,False
8c3fa5e0-2da7-4f41-879a-865dcae946f5,1,4,True,False
8c4f54a9-0c1c-49b7-85c2-ebe48f7ff731,1,1,True,False
8c59c290-ba5f-461b-9d6e-8dde52af90c6,1,1,True,False
8c5a15b9-1300-40a3-a884-0f045a86260a,1,7,True,False
8c6fb8ad-a170-4ef8-b94b-4434354d8a6c,1,3,True,False
8c6fe217-cc1c-4364-9bc9-b0c1fb8dda70,1,3,True,False
8c779438-fb0f-45c9-8106-5e8d7e15ee5f,1,7,True,False
8c835721-4181-4960-93d3-d073779cd637,1,9,True,False
8c8f9b18-4f7f-4d40-8d0d-172a18547251,1,11,True,False
8c966e7c-8f1f-4294-a759-d35f4cb49bc2,1,8,True,False
8c9af442-0a4f-4d44-af4d-5bb6064a4344,1,5,True,False
8c9afd31-212e-4593-aaf2-2f87bdf2f026,1,6,True,False
8c9eaea8-e7d0-40f0-92f1-734d001a6ad7,1,11,True,False
8ca77ad8-855b-406d-9faf-babec3049271,1,6,True,False
8cbb1597-1730-4cf7-813c-ba2e60d1a7e7,1,8,True,False
8cc4d9d9-75b5-4193-b8b8-e9e09c757946,1,9,True,False
8cccec92-c4be-407d-a237-0e8e996a600d,1,7,True,False
8cd1824f-48ec-4867-8615-71efa54a9dd6,1,5,True,False
8cd1acbc-d362-4bad-9ab9-2dc527c9c2d2,1,1,True,False
8cd42b86-7672-4a0b-b14d-9237d73194e7,1,4,True,False
8cda14f0-fd93-40f1-bccc-0306e49536ea,1,11,True,False
8cdeb460-aef0-45c8-9c38-2a5a204a1ded,1,11,True,False
8ce23ecb-46b2-4e20-8835-7bdde08ebde8,1,1,True,False
8cf6833b-de23-418a-9009-a44d4acea208,1,11,True,False
8cfb2e95-72ed-4ae3-9b93-f557512ae7bf,1,4,True,False
8d05266c-1d58-40b6-9b02-df4173ef6a2d,1,10,True,False
8d1044c3-01f2-4290-9062-08edd347918f,1,1,True,False
8d115e60-c389-4fba-a912-5ab2a4f995f3,1,5,True,False
8d21797c-87b5-4e92-9132-b652228bd0a1,1,6,True,False
8d23c351-d6ae-452d-bbb5-33bdaca87de1,1,4,True,False
8d302839-f58f-416c-8cf0-401e7bf0f3c2,1,1,True,False
8d30d32c-cc4c-4b8c-9eab-0e0152bd0168,1,5,True,False
8d3bf66e-20c0-4abe-86d1-5ca7a9619637,1,7,True,False
8d400554-230f-4c32-b262-d0777fb9c9be,1,6,True,False
